Bevölkerungsbewegung seit 1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9377112;      Bärnau, St;112;54;184;264;-22;4482;60;41;228;227;20;4322;44;43;146;141;6;3753;51;53;329;213;114;3789;27;28;93;127;-35;3596;20;40;90;118;-48;3228;26;39;121;156;-48;3055;25;29;133;138;-9;3047;15;43;222;179;15;3055;24;35;213;185;17;3072
9377113;      Brand;36;10;46;40;32;1196;15;20;83;66;12;1212;12;12;34;51;-17;1144;15;25;189;191;-12;1263;10;12;38;57;-21;1237;6;16;48;38;–;1172;11;12;58;57;–;1138;8;17;47;31;7;1145;14;7;98;63;42;1176;10;13;29;62;-36;1140
9377115;      Ebnath;40;20;56;74;2;1625;29;8;59;74;6;1618;22;28;33;44;-17;1531;20;17;77;29;51;1552;13;12;50;50;1;1494;7;13;18;27;-15;1327;13;14;48;56;-9;1260;11;14;47;51;-7;1254;16;14;73;48;27;1316;8;15;55;59;-11;1305
9377116;      Erbendorf, St;101;57;245;290;-1;4601;77;62;324;288;51;5212;70;89;230;236;-25;4844;62;67;289;213;71;5107;52;75;227;181;23;5367;39;79;184;228;-84;5257;51;115;290;226;–;5032;54;98;266;232;-10;5022;58;75;321;227;77;5120;42;112;312;248;-6;5115
9377117;      Falkenberg, M;22;13;50;72;-13;986;6;14;33;69;-44;985;14;5;22;22;9;950;15;11;36;32;8;962;9;10;30;35;-6;989;6;8;41;33;6;952;11;7;22;20;6;940;8;10;25;31;-8;932;4;8;32;32;-4;929;8;2;26;42;-10;920
9377118;      Friedenfels;36;20;80;76;20;1542;24;13;102;81;32;1630;21;19;35;59;-22;1539;15;20;78;44;29;1439;14;14;41;40;1;1404;8;15;42;38;-3;1297;12;14;65;61;2;1225;11;14;58;56;-1;1224;12;13;44;44;-1;1221;11;17;48;70;-28;1193
9377119;      Fuchsmühl, M;34;26;70;94;-16;1886;30;19;99;49;61;1909;19;14;62;60;7;1835;31;26;75;42;38;1822;11;18;80;122;-49;1871;9;34;54;68;-39;1694;20;33;107;91;3;1530;7;20;117;68;36;1565;15;24;79;54;16;1589;11;34;77;95;-41;1549
9377127;      Immenreuth;40;19;95;88;28;1624;30;14;107;103;20;1836;32;16;75;96;-5;1922;20;17;77;51;29;1900;16;14;59;80;-19;1896;21;4;82;75;24;1830;11;13;203;182;19;1876;23;10;191;175;29;1905;12;19;246;189;50;2007;14;19;137;191;-59;1948
9377128;      Kastl;24;20;35;41;-2;1086;25;11;37;47;4;1153;15;8;36;42;1;1204;20;11;80;47;42;1317;14;9;68;68;5;1374;15;7;48;49;7;1421;12;14;50;43;5;1415;13;14;45;45;-1;1414;10;11;84;57;26;1429;14;9;61;64;2;1434
9377129;      Kemnath, St;89;61;258;352;-66;4793;89;59;300;278;52;5133;69;76;188;208;-27;4913;73;94;366;241;104;5174;50;81;290;295;-36;5339;36;70;232;225;-27;5215;61;90;308;270;9;5500;65;97;434;324;78;5578;41;92;447;354;42;5651;54;74;434;317;97;5746
9377131;      Konnersreuth, M;51;20;100;105;26;1802;35;16;79;87;11;2022;26;22;95;108;-9;1848;24;20;51;44;11;1819;16;7;52;82;-21;1991;10;17;49;57;-15;1900;14;26;54;62;-20;1708;15;17;39;37;0;1708;14;32;100;67;15;1683;18;30;289;134;143;1820
9377132;      Krummennaab;38;20;100;116;2;1814;38;23;143;158;–;1949;32;21;52;103;-40;1812;24;17;72;64;15;1788;11;18;56;90;-41;1732;9;18;68;58;1;1544;10;13;93;104;-14;1443;15;12;66;77;-8;1435;16;14;86;85;3;1433;16;14;76;83;-5;1428
9377133;      Kulmain;48;25;84;85;22;1949;29;21;53;74;-13;2118;31;19;74;60;26;2041;26;20;148;108;46;2247;14;17;94;84;7;2390;15;20;82;88;-11;2331;24;20;89;74;19;2259;30;24;104;77;33;2293;17;17;91;107;-16;2281;23;20;79;98;-16;2265
9377137;      Leonberg;38;14;55;66;13;1251;8;13;40;53;-18;1170;18;7;38;39;10;1017;11;8;33;25;11;1057;14;6;40;25;23;1099;9;7;48;43;7;1029;12;11;32;27;6;1028;10;8;22;36;-12;1016;10;5;29;22;12;1035;13;8;25;19;11;1047
9377139;      Mähring, M;51;27;72;113;-17;2249;33;24;76;102;-17;2082;30;19;53;66;-2;1866;21;20;88;56;33;1962;21;14;71;56;22;2025;15;11;36;59;-19;1861;13;28;102;87;–;1750;20;22;58;79;-23;1727;15;18;178;127;48;1803;15;27;48;81;-45;1755
9377141;      Mitterteich, St;153;92;399;441;19;7550;119;103;325;400;-59;7832;76;75;218;252;-33;7042;113;80;379;277;135;7512;55;114;316;263;-6;7457;51;78;241;255;-41;6852;63;129;312;329;-83;6495;70;82;328;277;39;6533;64;103;411;306;66;6611;56;103;377;286;44;6654
9377142;      Neualbenreuth, M;35;17;60;91;-13;1708;34;14;70;93;-3;1686;11;16;59;73;-19;1463;17;12;149;204;-50;1484;14;16;37;51;-16;1568;17;11;36;42;–;1493;6;24;65;70;-23;1325;14;17;67;67;-3;1322;11;16;150;92;53;1431;16;13;56;62;-3;1428
9377143;      Neusorg;52;21;110;100;41;2030;43;22;96;84;33;2257;24;27;82;74;5;2195;27;20;97;85;19;2215;24;20;47;80;-29;2122;17;19;48;70;-24;1940;18;24;105;101;-2;1916;16;39;81;79;-21;1896;13;30;102;95;-10;1909;13;41;126;45;53;1961
9377145;      Pechbrunn;38;19;97;119;-3;1667;34;20;126;115;25;1777;18;27;62;60;-7;1607;13;16;102;103;-4;1595;13;21;48;66;-26;1503;10;22;44;44;-12;1401;15;18;48;59;-14;1340;12;13;51;57;-7;1333;12;28;80;58;6;1331;8;23;53;65;-27;1303
9377146;      Plößberg, M;65;37;87;133;-18;3097;53;25;119;140;7;3217;42;27;80;98;-3;3069;48;40;183;189;2;3370;32;33;100;126;-27;3572;35;28;138;148;-3;3404;37;57;136;131;-15;3205;27;48;96;113;-38;3167;29;57;105;105;-28;3152;27;51;110;94;-8;3144
9377148;      Pullenreuth;48;24;58;88;-6;1965;40;24;74;111;-21;2092;20;18;47;58;-9;1992;21;23;68;57;9;1972;14;27;64;53;-2;1945;10;18;34;51;-25;1811;4;26;71;55;-6;1652;15;22;56;92;-43;1605;6;31;96;71;0;1596;14;25;55;56;-12;1584
9377149;      Reuth b.Erbendorf;24;19;50;91;-36;1224;29;13;102;84;34;1260;21;13;51;55;4;1194;17;13;55;48;11;1216;14;11;89;68;24;1287;13;11;41;50;-7;1218;9;11;47;38;7;1125;7;14;40;49;-16;1109;13;11;41;54;-11;1114;4;13;56;52;-5;1109
9377154;      Tirschenreuth, St;175;116;415;595;-121;9252;135;125;624;549;85;9861;93;151;449;376;15;9453;142;134;437;331;114;9954;72;142;244;277;-103;9584;68;123;423;421;-53;9099;75;160;366;369;-88;8623;72;163;430;365;-26;8594;63;155;654;499;63;8668;85;157;436;439;-75;8593
9377157;      Waldershof, St;96;47;258;280;27;4590;69;55;261;267;8;4860;45;49;153;185;-36;4410;50;52;183;152;29;4310;62;48;195;213;-4;4649;33;45;156;169;-25;4415;30;71;251;215;-5;4256;30;74;188;195;-51;4204;33;70;293;247;9;4318;29;71;251;189;20;4337
9377158;      Waldsassen, St;164;108;435;642;-151;9133;143;136;625;750;-118;9269;99;140;339;339;-41;8431;87;151;314;203;47;7912;53;122;263;207;-13;7800;56;128;223;246;-95;6980;57;110;334;322;-41;6626;54;92;351;295;18;6643;57;109;409;366;-9;6687;57;106;425;327;49;6732
9377159;      Wiesau, M;94;59;254;312;-23;5126;75;53;212;249;-15;5390;50;56;158;210;-58;4785;51;64;265;199;53;4713;37;49;321;389;-80;4702;23;41;211;235;-42;4131;31;74;258;254;-39;3974;25;73;315;266;1;3977;37;80;340;249;48;4016;29;61;228;248;-52;3963
9377444;      Gemeindefreie Gebiete;–;1;–;–;-1;11;–;–;1;–;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9471111;      Altendorf;22;5;58;41;34;951;27;13;102;64;52;1318;17;12;76;66;15;1443;15;12;74;67;10;1640;23;10;304;288;29;2035;17;8;137;137;9;1993;21;22;131;130;–;2111;33;22;108;102;17;2129;22;21;124;126;-1;2121;23;19;137;115;26;2147
9471115;      Baunach, St;76;25;107;112;46;2663;52;22;145;94;81;2976;41;25;127;106;37;3016;39;31;194;132;70;3335;40;23;263;223;57;3864;32;30;181;222;-39;3942;32;73;225;210;-26;3957;41;58;242;229;-4;3953;44;48;304;237;63;3886;31;50;290;220;51;3936
9471117;      Bischberg;86;49;150;146;41;3346;73;34;297;186;150;4062;76;40;362;229;169;5031;75;43;310;278;64;5413;62;38;384;339;69;5852;62;61;353;351;3;6040;49;55;375;360;9;6122;54;61;284;394;-117;6003;48;57;427;341;77;5989;43;64;469;368;80;6070
9471119;      Breitengüßbach;67;21;156;156;46;2435;53;30;193;135;81;2948;47;27;266;176;110;3314;43;22;262;205;78;3818;45;26;318;315;22;4529;34;57;325;273;29;4672;43;50;242;224;11;4464;38;60;297;261;14;4480;44;52;207;221;-22;4426;44;48;341;269;68;4495
9471120;      Burgebrach, M;111;70;179;207;13;4399;81;42;155;202;-8;4772;69;44;117;135;7;4840;82;49;230;128;135;5269;78;63;272;239;48;6260;65;69;274;263;7;6483;84;78;353;272;87;7019;77;85;352;299;45;7067;66;81;379;301;63;7036;66;92;400;330;44;7080
9471122;      Burgwindheim, M;26;14;40;48;4;1392;24;18;37;54;-11;1365;13;15;48;50;-4;1306;12;12;226;198;28;1433;7;13;57;55;-4;1441;9;14;44;54;-15;1379;9;14;44;57;-18;1288;20;22;56;45;9;1297;14;7;52;58;1;1301;12;19;38;63;-32;1269
9471123;      Buttenheim, M;56;29;130;145;12;2313;47;41;132;118;20;2641;30;23;103;122;-12;2704;30;18;109;89;32;2843;36;27;176;152;33;3125;26;34;161;136;17;3354;28;35;217;235;-25;3616;35;43;209;144;57;3674;31;57;282;202;54;3662;21;47;341;218;97;3758
9471128;      Ebrach, M;39;27;164;198;-22;2422;35;28;87;169;-75;2416;22;24;45;120;-77;1970;21;19;348;243;107;1958;18;18;186;238;-52;1965;9;26;225;184;24;1878;15;20;288;288;-5;1879;14;21;404;343;54;1934;14;29;328;343;-30;1884;12;26;283;318;-49;1837
9471131;      Frensdorf;73;39;153;141;46;2840;64;29;132;130;37;3094;63;38;154;131;48;3261;75;28;176;129;94;3831;44;28;237;270;-17;4680;38;35;218;209;12;4890;56;36;198;241;-23;5126;56;48;248;213;43;5167;49;38;263;238;36;5133;42;41;270;274;-3;5131
9471133;      Gerach;16;5;18;34;-5;779;17;10;33;42;-2;910;8;7;33;36;-2;887;7;11;32;27;1;963;8;11;45;43;-1;1018;7;10;22;30;-11;968;9;6;41;44;–;960;9;12;71;61;7;967;11;11;75;32;43;1006;11;7;80;59;25;1031
9471137;      Gundelsheim;30;12;112;64;66;1108;30;11;104;73;50;1382;30;12;205;117;106;2235;35;24;226;169;68;3049;38;17;183;222;-18;3321;27;22;181;215;-29;3272;25;49;217;172;21;3544;32;45;203;172;18;3561;44;47;306;190;113;3639;28;47;193;182;-8;3631
9471140;      Hallstadt, St;130;57;336;417;-8;5667;116;65;450;442;59;6664;99;76;564;481;106;7356;104;51;569;453;169;7862;81;63;567;554;31;8503;83;81;528;538;-8;8551;96;96;788;666;122;8699;114;83;740;661;110;8795;77;120;814;687;84;8810;75;108;769;718;18;8825
9471142;      Heiligenstadt i.OFr., M;62;44;129;168;-21;3043;61;29;149;164;17;3227;51;64;144;140;-9;3415;47;64;198;147;34;3566;28;62;119;101;-16;3698;25;72;136;136;-47;3642;23;78;193;129;9;3482;31;65;206;117;55;3535;36;50;272;162;96;3590;26;66;296;181;75;3664
9471145;      Hirschaid, M;176;85;345;347;89;7024;153;91;347;367;42;8285;119;74;294;322;17;8374;120;73;522;332;237;9448;113;107;632;523;115;11142;97;110;564;508;43;11712;111;113;809;726;81;12457;131;117;667;680;1;12458;125;119;829;748;87;12426;88;105;704;615;72;12502
9471150;      Kemmern;45;10;98;87;46;1562;45;14;65;45;51;1958;34;20;114;73;55;2092;32;15;123;100;40;2279;19;13;108;113;1;2566;16;21;102;116;-19;2578;28;18;132;122;20;2552;19;27;102;112;-18;2534;22;25;161;132;26;2512;19;31;138;135;-9;2502
9471151;      Königsfeld;27;15;40;68;-16;1317;28;20;30;45;-7;1421;11;21;24;36;-22;1297;29;12;25;28;14;1309;18;9;37;38;8;1397;9;12;21;37;-19;1330;10;7;36;38;1;1268;9;20;42;26;5;1273;10;18;66;58;0;1256;12;11;47;44;4;1260
9471152;      Lauter;20;21;37;60;-24;965;17;10;25;28;4;1000;9;12;50;39;8;986;7;12;51;36;10;1042;14;9;53;48;10;1134;9;11;52;49;1;1135;14;6;29;52;-15;1125;10;12;50;55;-7;1118;14;13;112;60;53;1166;9;13;97;62;31;1197
9471154;      Lisberg;31;14;31;51;-3;1203;22;17;62;51;16;1356;26;22;44;52;-4;1279;26;11;91;63;43;1428;18;26;130;112;10;1792;16;26;92;83;-1;1747;16;29;154;155;-14;1702;21;23;115;100;13;1715;9;24;147;135;-3;1735;19;26;108;105;-4;1730
9471155;      Litzendorf;83;24;128;129;58;2813;67;32;183;162;56;3533;51;32;226;140;105;4468;63;44;412;303;128;5238;68;46;273;228;67;5974;37;43;240;244;-10;6005;44;74;273;265;-22;6117;47;67;318;263;35;6151;45;79;353;250;69;6182;61;65;416;326;86;6270
9471159;      Memmelsdorf;134;45;484;367;206;5787;92;46;614;355;305;6704;96;67;439;477;-9;8012;112;70;499;413;128;8072;92;64;545;509;64;8824;66;92;440;485;-71;8851;74;103;475;448;-2;8844;79;108;438;467;-58;8786;86;112;559;491;42;8835;75;114;503;466;-2;8835
9471165;      Oberhaid;67;25;145;124;63;3211;72;41;181;191;21;3775;57;33;175;181;18;3907;53;41;269;233;48;4246;37;36;266;293;-26;4749;36;46;225;206;9;4662;50;59;317;217;91;4788;39;56;212;248;-53;4733;40;63;260;236;1;4609;43;64;287;280;-14;4595
9471169;      Pettstadt;19;7;41;37;16;864;14;12;72;54;20;1073;18;6;107;43;76;1341;17;10;90;63;34;1481;15;9;115;95;26;1855;14;8;115;129;-8;1949;24;16;124;131;1;2022;20;10;142;118;34;2055;15;12;144;85;62;2102;18;11;187;96;98;2200
9471172;      Pommersfelden;39;26;70;140;-57;1936;30;21;51;67;-7;2004;26;20;82;61;27;2147;29;20;81;46;44;2334;36;17;150;110;59;2712;28;22;122;109;19;2946;24;24;150;165;-15;3042;38;22;122;135;3;3044;28;23;183;162;26;3051;29;24;179;148;36;3087
9471173;      Priesendorf;21;7;40;50;4;964;18;14;70;57;17;1070;16;11;38;34;9;1197;10;15;54;53;-4;1263;13;8;91;83;13;1469;17;5;60;66;6;1546;16;10;100;109;-3;1486;12;10;110;81;31;1517;10;17;131;115;9;1522;17;12;97;96;6;1528
9471174;      Rattelsdorf, M;60;44;116;153;-21;3105;45;47;186;151;33;3434;62;44;159;143;34;3720;58;67;274;188;77;4096;40;56;258;244;-2;4564;36;45;183;190;-16;4478;41;47;261;272;-17;4592;40;55;233;223;-5;4585;36;58;339;283;34;4556;42;49;329;291;31;4591
9471175;      Reckendorf;29;19;53;60;3;1327;33;11;42;44;20;1538;19;13;61;55;12;1547;24;16;66;70;4;1599;13;11;109;60;51;1851;11;11;69;59;10;1998;15;10;77;89;-7;2009;18;22;94;127;-37;1969;14;23;138;75;54;2011;16;26;91;113;-32;1979
9471185;      Scheßlitz, St;146;88;307;343;22;6290;112;85;243;306;-36;6583;94;74;187;190;17;6484;93;85;381;294;95;6757;75;74;287;279;9;7181;63;62;235;228;8;7079;67;79;317;304;1;7232;82;81;296;279;18;7249;47;98;391;244;96;7205;63;83;671;649;2;7207
9471186;      Schönbrunn i.Steigerwald;62;17;77;89;33;1684;39;20;47;51;15;1811;27;12;53;64;4;1693;26;10;59;56;19;1771;14;15;91;72;18;1905;11;9;76;90;-12;1902;23;15;110;112;6;1858;13;18;116;93;18;1877;15;17;111;111;-2;1829;13;14;134;93;40;1869
9471189;      Stadelhofen;37;15;33;60;-5;1433;24;14;45;48;7;1421;12;14;21;41;-22;1296;14;20;21;27;-12;1251;12;6;17;22;1;1275;10;18;33;19;6;1240;12;6;37;22;21;1266;10;19;24;28;-13;1253;16;14;39;35;6;1245;11;9;27;24;5;1251
9471191;      Stegaurach;98;23;197;176;96;3155;69;28;251;249;43;3957;74;39;246;212;69;4550;67;52;360;263;112;5416;59;36;378;460;-59;6323;46;58;446;407;27;6851;58;74;477;435;26;7099;56;68;443;454;-23;7075;62;92;535;455;50;6943;49;70;481;450;10;6952
9471195;      Strullendorf;111;52;318;269;108;4695;99;55;404;317;131;5813;82;56;372;351;47;6308;98;45;511;334;230;6973;83;45;400;501;-63;7783;56;53;416;445;-26;7660;93;75;535;531;22;8011;81;106;479;523;-69;7937;58;93;542;524;-17;7745;64;74;522;555;-43;7703
9471207;      Viereth-Trunstadt;58;18;64;75;29;1923;49;20;107;73;63;2315;28;21;131;92;46;2666;46;26;226;150;96;3082;38;18;222;217;25;3655;33;25;191;205;-6;3603;38;25;178;189;2;3549;37;32;236;194;47;3595;39;34;260;209;56;3679;25;26;207;210;-4;3672
9471208;      Walsdorf;22;18;50;42;12;1184;25;14;65;64;12;1416;21;8;77;66;24;1600;21;13;108;72;44;1758;37;30;222;141;88;2549;14;35;155;126;8;2582;39;31;151;176;-17;2596;23;27;135;161;-30;2566;25;43;260;164;78;2606;20;40;202;143;39;2645
9471209;      Wattendorf;24;11;27;37;3;803;21;8;19;24;8;756;11;8;5;21;-13;705;7;6;16;13;4;719;6;6;14;15;-1;721;5;8;14;16;-5;680;7;6;15;14;2;640;5;7;20;17;1;641;4;7;19;15;1;641;8;7;10;16;-5;636
9471214;      Zapfendorf, M;82;37;150;186;9;3389;50;43;143;173;-23;3678;58;35;124;122;25;3732;66;33;354;199;188;4294;49;48;298;239;60;4919;37;35;195;251;-54;4969;57;56;213;207;7;5010;59;57;239;233;8;5017;41;50;261;257;-5;4897;35;67;290;210;48;4946
9471220;      Schlüsselfeld, St;90;90;204;214;-10;4186;95;93;240;177;65;4836;66;94;237;151;58;5138;74;111;358;157;164;5297;47;75;263;205;30;5741;42;80;212;248;-74;5644;65;64;510;467;44;5965;54;65;602;565;26;5987;54;74;782;609;153;6033;51;66;634;667;-48;5986
9471444;      Gemeindefreie Gebiete;–;–;47;314;-267;71;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472111;      Ahorntal;49;21;50;74;4;2009;39;27;53;58;7;2126;24;15;60;64;5;2003;25;17;58;40;26;2131;23;15;42;44;6;2296;29;20;45;56;-2;2236;24;15;60;72;-3;2189;22;24;76;71;3;2192;18;22;54;69;-19;2186;24;23;63;52;12;2198
9472115;      Aufseß;35;24;67;79;-1;1398;16;16;44;64;-20;1493;16;12;60;37;27;1320;13;11;44;47;-1;1323;19;12;33;42;-2;1371;11;8;49;35;17;1333;9;15;48;61;-19;1271;11;16;61;42;14;1285;14;12;53;53;2;1306;9;13;41;61;-24;1282
9472116;      Bad Berneck i.Fichtelgebirge, St;68;51;362;418;-39;5029;60;58;370;335;37;5053;41;84;222;219;-40;4885;45;97;959;773;134;5241;43;62;280;320;-59;4852;39;65;262;261;-25;4546;39;85;359;262;51;4384;34;69;417;342;40;4418;42;84;559;428;89;4419;31;74;469;408;18;4438
9472118;      Betzenstein, St;34;37;103;113;-13;2324;29;37;85;83;-6;2326;28;36;95;83;4;2249;34;20;324;242;96;2472;31;29;84;59;27;2521;17;22;70;101;-36;2502;19;31;135;83;40;2482;26;20;88;86;8;2490;27;25;148;111;39;2513;24;26;125;137;-14;2499
9472119;      Bindlach;81;39;725;487;280;4547;54;55;256;270;-15;4566;45;65;267;208;39;4990;76;53;331;257;97;5440;83;103;550;556;-26;7038;66;120;453;374;25;7219;58;111;428;409;-34;7320;75;116;459;395;23;7344;60;112;483;443;-12;7191;54;91;492;463;-8;7185
9472121;      Bischofsgrün;49;32;118;130;5;2347;21;34;151;93;45;2203;14;38;130;85;21;2207;20;61;360;238;81;2248;14;31;103;101;-15;2094;10;43;141;100;8;1971;11;32;133;101;11;1826;15;45;203;142;31;1855;14;33;304;232;53;1902;13;45;330;237;61;1960
9472127;      Creußen, St;91;51;239;250;29;4472;62;51;234;278;-33;4813;58;74;230;195;19;4751;63;60;258;182;79;4793;50;36;262;238;38;4830;41;44;191;195;-7;4687;45;58;275;259;3;4994;73;75;223;187;34;5026;38;70;275;236;7;4852;46;55;319;219;91;4942
9472131;      Eckersdorf;79;33;140;178;8;3232;71;36;249;220;64;3705;49;40;225;236;-2;4507;59;43;267;221;62;4974;36;51;275;276;-16;5088;43;50;272;237;28;5064;38;53;258;228;15;5105;39;57;198;222;-42;5062;35;55;284;234;30;5079;36;69;256;253;-30;5049
9472133;      Emtmannsberg;25;15;43;44;9;988;10;13;28;55;-30;927;10;10;25;32;-7;909;7;8;37;37;-1;943;10;6;42;34;12;1105;7;15;56;48;–;1103;10;14;59;50;5;1053;6;6;48;58;-10;1043;1;14;48;47;-12;1024;9;10;25;50;-26;998
9472138;      Fichtelberg;44;24;164;149;35;2562;30;31;139;169;-31;2581;16;31;81;107;-41;2305;26;26;542;422;120;2488;13;17;88;112;-28;2159;7;24;66;70;-21;1917;15;34;79;75;-15;1778;13;25;88;81;-5;1773;14;32;196;133;45;1827;15;33;160;176;-34;1791
9472139;      Gefrees, St;92;59;187;248;-28;5005;64;71;257;199;51;5091;44;55;125;157;-43;4760;36;64;249;157;64;4854;41;55;143;144;-15;4886;23;46;147;146;-22;4624;27;63;165;171;-42;4251;41;54;240;206;21;4271;35;75;274;238;-4;4218;29;68;232;208;-15;4203
9472140;      Gesees;18;10;31;27;12;716;15;9;52;49;9;840;11;8;48;37;14;871;14;7;80;48;39;1052;4;9;60;70;-15;1092;10;12;57;57;-2;1297;6;11;64;58;1;1260;13;13;75;56;19;1279;14;10;57;46;15;1257;9;10;49;69;-21;1235
9472141;      Glashütten;14;8;88;11;83;677;15;16;40;22;17;1018;8;11;43;44;-4;1052;16;20;128;66;58;1200;21;33;89;65;12;1441;12;34;89;64;3;1447;6;32;92;63;3;1396;8;32;51;58;-31;1365;8;19;64;78;-25;1301;11;28;82;44;21;1322
9472143;      Goldkronach, St;63;31;127;115;44;2902;29;34;75;89;-19;2908;33;36;104;91;10;2979;32;35;144;101;40;3036;45;41;217;145;76;3674;28;50;178;176;-20;3630;25;46;177;146;10;3479;20;45;142;152;-35;3444;35;47;275;193;70;3515;34;45;399;379;9;3524
9472146;      Haag;12;9;27;25;5;724;9;5;26;32;-2;759;5;10;43;21;17;744;9;10;32;26;5;831;15;9;60;53;13;918;5;5;40;41;-1;928;11;2;46;39;16;970;13;11;43;58;-13;957;7;14;55;32;16;971;5;7;30;45;-17;954
9472150;      Heinersreuth;40;28;114;134;-8;2434;44;28;125;112;29;2725;35;32;170;139;34;3203;36;24;259;193;78;3685;41;29;230;244;-2;3754;23;41;199;215;-34;3713;31;43;217;217;-12;3767;32;57;257;242;-10;3756;45;41;335;243;96;3742;18;43;211;248;-62;3680
9472154;      Hollfeld, St;127;61;219;229;56;5010;75;84;283;285;-11;5340;54;78;164;185;-45;4993;60;75;248;169;64;5108;53;63;186;143;33;5352;44;68;159;180;-45;5103;34;70;186;175;-25;5024;46;85;164;198;-73;4951;39;62;215;196;-4;4795;41;88;197;213;-63;4732
9472155;      Hummeltal;27;15;60;64;8;1399;18;20;44;65;-23;1490;16;13;100;76;27;1584;19;15;114;86;32;2094;20;14;155;156;5;2509;29;11;112;108;22;2430;14;22;138;131;-1;2337;20;27;138;116;15;2353;32;26;206;135;77;2404;16;29;156;116;27;2430
9472156;      Kirchenpingarten;27;8;31;35;15;1153;18;16;47;64;-15;1189;16;14;23;22;3;1117;19;9;54;18;46;1204;21;11;37;34;13;1370;13;8;14;42;-23;1359;14;18;35;52;-21;1259;9;14;46;23;18;1274;14;6;53;66;-5;1262;12;8;43;35;12;1274
9472164;      Mehlmeisel;41;20;62;70;13;1633;29;21;54;76;-14;1616;15;23;39;28;3;1532;15;28;66;54;-1;1407;14;13;38;50;-11;1436;6;16;47;58;-21;1353;12;19;68;63;-2;1319;7;11;60;57;-1;1318;6;19;84;63;8;1291;6;16;106;99;-3;1288
9472166;      Mistelbach;21;13;63;82;-11;1170;27;7;84;52;52;1377;15;22;77;55;15;1472;13;11;82;64;20;1545;19;17;103;70;35;1580;20;13;64;71;–;1619;7;13;81;80;-5;1564;8;12;60;79;-23;1539;12;20;60;83;-31;1474;10;17;113;96;10;1485
9472167;      Mistelgau;55;41;93;145;-38;2927;61;29;79;112;-1;3003;31;33;148;98;48;3005;40;25;130;97;48;3246;39;24;172;196;-9;3739;34;36;160;186;-28;3837;33;35;151;122;27;3874;31;42;137;133;-7;3867;43;38;192;144;53;3818;30;28;188;164;26;3846
9472175;      Pegnitz, St;261;128;632;615;150;12797;186;180;763;716;53;14102;133;198;391;493;-167;13263;158;176;914;481;415;13801;148;157;660;605;46;14427;97;164;511;501;-57;13599;112;169;633;564;12;13271;104;184;633;521;32;13298;112;182;940;606;264;13440;90;177;931;662;182;13625
9472176;      Plankenfels;13;10;50;39;14;814;19;4;20;43;-8;885;8;17;27;22;-4;781;6;9;60;51;6;848;9;9;41;42;-1;909;9;9;46;38;8;865;7;7;49;39;10;870;5;13;21;19;-6;864;9;5;49;35;18;850;8;17;64;46;9;859
9472177;      Plech, M;19;17;80;65;17;1055;26;14;98;53;57;1176;14;11;39;32;10;1199;12;17;95;63;27;1207;14;18;74;50;20;1305;11;11;80;72;8;1314;10;13;43;54;-14;1336;19;11;63;82;-11;1322;9;12;108;72;33;1340;15;21;87;86;-5;1335
9472179;      Pottenstein, St;143;51;182;207;67;4799;80;66;176;184;6;5191;54;66;166;157;-3;4927;95;53;425;342;125;5363;42;43;138;179;-42;5442;41;44;145;164;-22;5317;54;61;252;233;12;5183;57;48;211;170;50;5234;42;62;239;193;26;5215;50;60;167;197;-40;5179
9472180;      Prebitz;16;11;50;65;-10;988;16;13;41;42;2;1013;6;11;32;22;5;993;11;11;41;34;7;1019;6;7;42;36;5;1130;8;15;46;52;-13;1062;5;8;42;33;6;996;11;4;21;33;-5;991;8;10;35;48;-15;957;3;5;20;38;-20;937
9472184;      Schnabelwaid, M;18;11;37;44;–;960;15;14;34;27;8;992;10;12;36;39;-5;898;10;6;57;42;19;901;8;8;53;53;–;1004;11;12;32;59;-28;984;12;12;38;47;-9;959;9;8;36;33;4;963;9;11;36;63;-29;930;7;12;58;56;-3;927
9472188;      Seybothenreuth;12;6;35;55;-14;763;5;8;44;36;5;677;8;4;41;30;15;735;15;6;61;29;41;792;16;5;86;58;39;1326;7;10;54;51;–;1355;14;12;58;52;8;1274;12;5;55;73;-11;1263;9;8;84;67;18;1272;10;6;54;37;21;1294
9472190;      Speichersdorf;75;48;246;244;29;4077;84;59;283;309;-1;4804;57;62;190;207;-22;4684;69;55;223;218;19;4968;78;64;313;298;29;6054;63;58;255;255;5;6003;48;79;284;219;34;5854;58;86;275;287;-40;5813;57;63;373;292;75;5756;59;79;319;277;22;5779
9472197;      Waischenfeld, St;73;44;121;124;26;2793;71;41;114;120;24;3085;42;54;86;89;-15;2929;50;43;106;79;34;3070;42;33;125;102;32;3194;21;38;81;109;-45;3165;37;33;117;131;-10;3055;34;41;103;114;-18;3037;25;35;193;114;69;3004;32;22;135;145;0;3004
