Arbeitslosenzahlen seit 2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9375165;      Lappersdorf, M;132;24;8;19;15;31;133;24;9;27;18;29;148;18;13;33;16;32;187;26;16;37;24;45;176;40;17;40;20;46;194;33;21;68;23;48;204;44;21;78;20;55
9375170;      Mintraching;37;7;2;8;6;9;36;3;5;7;5;10;48;4;5;13;6;15;85;13;8;26;8;23;70;18;6;22;6;22;54;7;6;18;3;19;63;14;6;18;4;22
9375171;      Mötzing;10;–;–;1;1;2;9;–;1;–;1;3;14;1;1;1;1;6;14;2;2;1;1;5;19;3;4;0;2;9;20;4;3;2;1;11;16;5;1;2;1;9
9375174;      Neutraubling, St;206;30;20;63;23;48;185;27;16;68;22;43;235;26;23;93;24;47;333;31;22;128;39;64;344;72;28;134;38;78;253;53;21;111;27;68;249;41;21;115;28;59
9375175;      Nittendorf, M;129;35;21;39;15;38;120;33;17;41;16;31;124;23;12;41;13;27;170;29;13;46;18;38;182;48;15;52;16;46;150;37;13;53;13;40;158;40;17;56;14;48
9375179;      Obertraubling;81;8;11;9;13;16;72;14;9;9;9;16;83;9;10;13;7;15;133;11;12;20;14;29;120;27;13;20;14;31;102;19;11;22;9;33;105;23;10;26;8;35
9375180;      Pentling;56;13;3;8;6;12;62;14;7;7;6;17;68;16;7;15;8;17;84;12;9;24;8;17;88;17;10;21;9;21;67;12;10;19;6;18;77;11;8;27;10;19
9375181;      Pettendorf;27;4;3;4;3;7;22;3;2;4;2;7;28;2;4;6;2;10;44;5;3;8;6;11;45;10;4;9;5;15;38;8;1;14;3;10;30;5;1;13;2;8
9375182;      Pfakofen;14;2;2;4;2;6;14;2;1;6;3;4;14;2;1;4;2;4;11;–;–;2;1;2;16;1;–;4;1;6;12;2;1;3;1;5;12;2;1;3;1;4
9375183;      Pfatter;27;3;2;10;4;3;29;3;2;10;3;8;28;3;3;12;4;7;38;5;4;11;4;11;44;8;6;13;4;16;42;8;7;11;3;19;39;8;8;12;2;18
9375184;      Pielenhofen;13;2;1;3;2;3;18;2;2;4;3;4;17;2;1;4;2;4;24;2;.;5;2;5;24;4;1;5;2;5;32;6;1;8;3;10;37;8;3;18;5;10
9375190;      Regenstauf, M;189;24;15;38;27;40;170;16;14;35;25;40;192;13;19;43;23;36;276;30;26;62;34;60;263;48;27;53;27;73;228;34;20;66;27;64;262;49;20;83;28;68
9375191;      Riekofen;8;1;1;–;–;3;3;–;–;–;–;1;8;.;–;1;1;1;11;2;1;1;2;3;9;2;1;1;1;2;9;1;1;1;1;4;10;2;1;1;0;4
9375196;      Schierling, M;105;22;15;25;12;23;92;22;11;26;11;19;93;9;8;22;14;21;122;16;12;32;15;33;137;21;12;47;17;35;118;20;15;38;13;38;146;26;14;56;18;40
9375199;      Sinzing;63;8;4;14;7;15;60;7;5;12;5;18;64;5;2;19;8;17;90;7;4;24;13;22;103;19;9;23;10;34;100;22;9;33;8;33;106;18;12;42;9;26
9375201;      Sünching;25;2;1;3;4;4;22;1;2;5;2;5;27;2;4;5;5;5;31;5;3;8;6;3;20;3;1;4;4;3;29;3;1;12;4;9;36;7;2;20;6;12
9375204;      Tegernheim;60;13;4;14;6;14;63;7;6;15;8;13;61;9;4;22;7;12;98;12;9;31;9;24;98;23;6;28;6;24;86;23;4;30;6;24;89;21;5;36;9;24
9375205;      Thalmassing;36;7;6;4;4;12;29;7;3;3;3;9;36;5;6;3;4;9;42;9;5;6;3;14;41;9;4;3;6;16;43;7;3;11;6;13;47;8;5;14;3;18
9375208;      Wenzenbach;86;21;9;14;12;24;78;14;6;15;9;23;77;11;6;16;8;22;119;12;10;23;12;27;134;23;13;30;13;40;136;27;14;41;9;44;128;28;15;37;8;46
9375209;      Wiesent;30;8;3;5;4;6;28;5;3;4;3;5;26;4;3;4;2;7;37;4;4;4;3;13;40;7;5;6;4;17;35;10;7;6;1;16;41;7;6;8;3;18
9375210;      Wörth a.d.Donau, St;63;9;7;20;7;13;65;7;6;18;6;15;68;7;4;21;4;18;86;9;3;34;8;21;82;18;8;31;7;27;79;13;8;36;8;25;66;15;6;25;7;21
9375211;      Wolfsegg;18;4;2;2;1;5;14;2;1;2;2;5;18;6;5;2;1;7;20;6;5;1;3;6;16;6;3;1;1;4;15;4;2;1;1;4;20;4;1;5;2;4
9375213;      Zeitlarn;66;10;8;10;7;18;60;12;8;9;8;15;61;10;9;12;8;17;96;13;9;22;10;24;87;17;8;23;11;25;90;15;7;37;9;27;94;17;8;39;11;26
9375444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9376112;      Altendorf;10;2;1;1;1;3;10;3;1;1;1;4;8;3;–;1;–;3;12;2;1;1;1;4;9;3;0;1;0;4;10;1;1;4;1;3;13;1;1;7;1;4
9376116;      Bodenwöhr;62;11;6;12;11;12;66;12;8;17;9;13;72;10;9;20;9;17;90;19;11;18;9;28;79;21;11;17;7;26;82;20;10;27;7;28;78;13;10;26;7;29
9376117;      Bruck i.d.OPf., M;79;14;10;22;10;15;78;14;14;19;8;19;88;14;13;23;11;23;115;20;15;32;17;27;94;21;12;19;10;30;85;18;13;20;11;26;78;18;8;20;10;20
9376119;      Burglengenfeld, St;209;50;22;46;26;54;199;37;25;40;22;56;215;44;24;45;26;60;286;54;28;76;34;73;278;65;33;80;29;76;266;59;34;96;28;87;263;52;29;102;26;75
9376122;      Dieterskirchen;11;–;1;–;2;3;9;3;1;1;–;4;9;2;3;1;–;4;11;2;2;–;1;3;12;3;1;1;1;1;12;3;1;2;1;3;14;3;4;2;0;4
9376125;      Fensterbach;22;5;5;1;4;7;27;3;7;–;4;10;23;5;4;1;3;10;26;4;3;2;3;10;26;4;5;2;4;9;27;7;7;1;4;11;22;7;4;2;4;8
9376131;      Gleiritsch;9;1;1;–;–;6;10;3;2;–;–;7;8;3;2;–;–;5;8;2;2;.;–;4;9;5;1;–;0;4;6;4;0;0;–;3;5;2;–;1;0;2
9376133;      Guteneck;5;–;–;–;–;2;5;1;–;–;–;2;6;1;–;.;1;2;6;1;.;.;1;1;2;–;–;–;0;1;4;–;0;0;1;1;4;0;1;0;1;2
9376141;      Maxhütte-Haidhof, St;176;41;25;28;21;49;161;29;22;34;16;42;185;26;27;40;22;55;246;45;33;51;28;70;229;59;30;51;28;65;207;48;32;56;17;62;195;45;26;53;18;62
9376144;      Nabburg, St;81;19;11;16;7;25;74;12;7;16;8;21;83;13;9;17;12;21;111;22;8;22;16;31;105;27;9;17;14;32;96;24;9;21;9;33;114;22;9;42;9;31
9376146;      Neukirchen-Balbini, M;11;2;2;–;1;4;6;1;1;–;2;2;8;–;–;1;3;2;11;2;.;–;1;3;12;1;0;1;0;4;8;2;0;2;1;2;13;2;2;3;0;6
9376147;      Neunburg vorm Wald, St;126;34;7;32;11;28;118;24;9;28;11;30;151;30;13;40;16;35;166;32;12;45;20;44;149;42;11;35;16;49;123;28;13;42;14;38;134;22;8;61;14;30
9376148;      Niedermurach;14;4;1;–;1;2;15;4;1;1;1;3;14;4;1;1;2;3;15;5;–;1;2;5;12;5;1;2;1;5;10;4;1;3;0;4;11;4;1;3;1;5
9376149;      Nittenau, St;139;33;14;31;16;37;123;17;11;34;12;32;151;27;16;43;15;43;179;31;17;51;20;55;161;43;22;44;14;57;148;37;19;53;11;45;157;25;17;66;15;45
9376150;      Wernberg-Köblitz, M;63;10;7;8;10;20;55;7;7;8;7;20;59;8;6;6;6;23;68;10;7;6;8;22;74;15;11;9;7;28;55;11;11;7;5;22;64;11;7;14;7;20
9376151;      Oberviechtach, St;93;26;10;19;10;27;95;25;8;16;7;35;98;33;8;25;12;27;100;31;6;25;12;24;99;37;7;26;11;33;85;26;6;29;9;27;109;30;7;45;17;28
9376153;      Pfreimd, St;78;21;4;20;9;20;71;21;6;13;10;23;88;22;9;22;10;24;96;23;6;20;13;20;85;25;8;22;13;23;78;23;8;21;7;26;94;23;10;32;9;35
9376159;      Schmidgaden;24;6;3;1;3;8;20;6;3;–;2;8;21;6;4;1;3;7;32;5;6;1;4;9;30;7;7;0;3;13;24;5;5;2;2;9;27;8;6;2;2;9
9376160;      Schönsee, St;50;20;9;4;2;20;52;15;10;3;4;21;53;17;7;4;6;20;53;16;5;7;4;19;54;22;3;9;6;19;51;18;2;11;6;23;62;20;3;14;5;28
9376161;      Schwandorf, GKSt;663;166;67;214;86;145;574;133;65;173;79;123;657;129;74;204;98;144;803;163;78;248;96;186;708;196;81;222;82;182;682;156;72;270;68;177;736;152;81;336;69;191
9376162;      Schwarzach b.Nabburg;12;2;1;2;1;5;13;1;–;1;2;5;14;2;1;–;2;5;21;2;2;4;4;9;14;3;1;2;1;7;11;2;–;3;1;5;11;2;0;1;1;4
9376163;      Schwarzenfeld, M;77;14;8;11;9;19;80;7;9;10;12;22;88;17;11;11;12;25;108;18;18;11;14;32;99;23;18;10;10;37;91;22;13;21;9;31;104;19;14;28;7;36
9376164;      Schwarzhofen, M;15;3;2;1;2;6;12;3;1;2;2;3;14;2;1;2;2;2;16;1;1;3;2;2;12;2;1;2;1;3;14;2;3;2;0;5;15;2;3;0;1;4
9376167;      Stadlern;6;–;1;–;–;2;7;1;2;–;1;4;5;1;3;–;1;4;8;1;1;1;1;3;8;1;2;1;1;3;6;0;2;1;1;3;11;2;3;2;0;5
9376168;      Steinberg am See;23;5;3;4;3;6;21;4;4;1;2;8;21;6;3;2;3;7;30;4;3;2;5;10;31;8;2;3;2;10;26;9;1;3;2;9;29;9;2;5;2;9
9376169;      Stulln;21;5;6;–;2;9;20;5;5;–;1;9;22;3;5;2;3;9;23;3;5;4;4;7;20;3;4;2;2;7;18;5;3;1;2;8;17;2;3;0;1;8
9376170;      Teublitz, St;92;16;14;18;13;23;88;10;13;16;10;22;104;14;10;23;15;27;135;19;17;30;13;45;119;26;22;19;10;46;101;20;15;21;7;34;117;18;15;33;8;43
9376171;      Teunz;26;6;2;1;2;10;22;2;1;–;2;10;20;3;3;–;1;9;24;2;4;2;3;8;20;4;2;0;2;9;23;6;4;1;2;9;25;5;5;4;1;13
9376172;      Thanstein;12;2;3;–;2;3;12;2;2;1;2;3;10;2;2;–;2;5;13;3;2;1;2;6;12;3;1;1;2;6;16;2;0;7;1;6;27;2;1;18;3;9
9376173;      Trausnitz;14;3;3;1;1;3;11;2;1;–;1;2;15;2;–;–;1;5;20;4;.;1;3;7;17;5;1;1;1;7;16;4;3;1;1;8;17;5;3;1;0;10
9376175;      Wackersdorf;74;15;8;12;9;23;56;11;6;11;8;19;67;5;7;11;8;18;91;10;7;21;17;26;71;14;7;16;8;24;68;14;10;18;7;27;72;15;9;16;5;28
9376176;      Weiding;12;5;1;–;2;6;10;3;1;–;1;5;8;3;–;–;1;2;9;2;1;1;1;3;10;3;1;1;1;5;11;3;0;3;1;4;12;3;0;3;1;4
9376178;      Winklarn, M;13;5;2;1;2;4;18;3;1;–;2;5;15;4;3;–;1;6;24;5;2;2;3;9;15;4;1;1;2;7;14;2;1;1;3;6;15;2;2;2;2;5
9376444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9377112;      Bärnau, St;54;15;5;8;10;13;50;15;6;9;7;16;51;14;6;9;5;17;53;14;6;7;5;21;50;14;7;4;5;25;58;15;7;16;4;23;62;17;11;17;5;25
9377113;      Brand;25;7;2;2;2;4;19;5;2;2;2;5;16;5;1;1;1;4;17;6;–;1;2;5;21;6;2;1;1;9;31;9;3;6;2;15;26;10;3;8;1;9
9377115;      Ebnath;26;9;4;1;2;9;30;13;6;1;1;12;31;12;7;2;1;13;27;10;7;1;1;13;22;8;4;1;1;8;34;8;6;9;3;16;37;15;5;12;2;17
9377116;      Erbendorf, St;87;25;9;11;8;24;82;25;10;13;12;19;77;20;10;10;6;19;92;19;13;13;8;22;90;28;11;11;9;26;80;26;10;16;9;25;79;18;11;15;6;31
9377117;      Falkenberg, M;10;1;1;2;–;3;7;1;1;2;1;2;5;–;1;1;–;2;13;2;4;1;3;4;12;4;3;–;2;7;10;3;1;2;1;6;8;2;0;2;1;3
9377118;      Friedenfels;20;5;2;3;2;4;20;7;2;2;2;6;23;7;2;1;2;9;26;9;3;1;2;11;22;8;1;1;2;9;27;12;3;3;0;13;32;14;4;6;1;14
9377119;      Fuchsmühl, M;36;10;3;8;5;10;35;10;5;5;4;12;28;10;2;2;3;10;26;8;2;2;2;10;26;8;2;7;3;9;20;6;1;7;1;6;26;5;2;9;3;7
9377127;      Immenreuth;33;9;7;3;2;10;32;9;6;1;1;14;28;8;5;3;1;14;29;8;8;3;1;15;26;8;7;4;2;11;37;4;5;18;4;13;47;8;4;21;4;17
9377128;      Kastl;14;2;3;–;1;7;20;2;2;–;1;14;17;5;2;–;1;10;14;1;2;.;2;5;10;1;1;–;2;4;12;1;2;2;1;6;16;2;3;1;2;7
9377129;      Kemnath, St;104;31;10;16;10;28;97;27;12;12;9;33;96;24;17;14;8;33;100;27;14;15;6;33;86;22;10;13;10;31;87;21;7;24;6;31;110;34;12;35;8;39
9377131;      Konnersreuth, M;25;8;5;1;2;9;27;6;4;–;4;10;22;5;1;1;1;8;27;7;2;–;2;12;25;10;4;1;3;10;53;4;2;39;6;14;91;11;1;79;9;14
9377132;      Krummennaab;27;8;2;2;6;10;19;2;1;2;4;6;21;2;3;3;2;6;23;3;4;1;3;6;19;4;3;1;1;7;17;4;3;3;1;8;17;3;3;0;2;8
9377133;      Kulmain;34;5;5;1;3;14;39;8;6;1;2;21;32;9;3;2;2;16;31;7;5;3;2;12;25;9;3;2;2;11;19;5;2;3;1;7;28;5;4;2;2;10
9377137;      Leonberg;11;2;2;–;1;4;11;5;3;–;1;6;8;3;2;–;1;3;11;3;2;1;1;3;9;1;0;0;1;4;9;3;–;1;2;3;12;2;1;1;2;5
9377139;      Mähring, M;24;3;4;5;4;8;20;5;3;2;2;8;20;5;4;2;2;7;22;5;4;3;3;6;26;6;5;5;2;8;33;7;4;16;5;6;28;7;4;10;2;5
9377141;      Mitterteich, St;164;51;21;27;24;48;149;49;19;23;16;47;131;46;16;20;14;40;148;39;18;25;14;37;119;40;21;17;9;36;129;38;19;29;11;45;140;39;20;35;14;47
9377142;      Neualbenreuth, M;20;4;1;2;4;6;23;4;2;3;5;9;24;6;1;3;3;8;30;7;2;7;3;6;22;6;1;1;4;8;37;7;2;16;5;13;44;10;3;22;6;17
9377143;      Neusorg;32;5;2;9;6;9;27;5;3;4;4;8;21;6;4;2;2;6;20;5;4;1;3;6;24;6;4;3;3;7;23;6;3;5;3;11;26;6;2;9;2;12
9377145;      Pechbrunn;17;5;1;1;1;7;17;6;2;2;2;6;14;2;3;1;3;2;20;3;3;2;2;7;17;5;2;1;2;8;16;4;2;3;2;7;17;2;3;3;2;6
9377146;      Plößberg, M;42;14;3;4;3;18;37;12;5;3;2;17;39;12;4;5;3;17;46;9;6;3;5;22;40;9;9;4;3;16;31;8;3;5;2;13;28;8;4;3;2;12
9377148;      Pullenreuth;24;7;2;1;3;5;19;3;3;2;1;7;23;7;4;2;1;10;22;4;2;3;2;7;18;5;1;2;1;7;21;4;3;1;1;10;22;8;6;3;1;12
9377149;      Reuth b.Erbendorf;22;9;2;–;2;5;22;9;3;–;2;5;19;7;4;.;1;6;28;11;5;.;3;8;25;7;3;0;3;10;22;10;3;1;1;12;21;8;4;1;1;10
9377154;      Tirschenreuth, St;209;88;17;34;18;60;182;72;20;32;16;55;170;57;19;36;18;53;176;56;18;31;18;52;179;68;17;37;19;52;193;58;18;60;20;48;209;71;20;66;18;53
9377157;      Waldershof, St;72;22;11;6;7;26;69;17;6;8;6;22;64;15;8;7;6;23;83;17;11;8;8;32;69;24;11;6;5;28;71;19;10;15;6;26;83;20;10;23;7;21
9377158;      Waldsassen, St;191;69;23;40;23;60;176;66;24;39;20;54;167;63;21;37;15;51;191;66;22;51;20;60;184;66;19;53;16;60;174;67;18;54;12;60;182;67;18;61;12;56
9377159;      Wiesau, M;113;44;15;12;14;28;102;33;15;11;10;29;95;33;13;13;14;24;110;30;14;12;17;26;109;37;14;6;11;31;93;36;13;11;8;32;92;38;12;13;8;35
9377444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9471111;      Altendorf;34;6;7;3;3;10;34;6;5;4;3;10;26;5;4;3;3;8;27;4;3;3;3;11;32;7;5;5;4;15;32;12;3;3;2;16;25;5;4;2;2;11
9471115;      Baunach, St;55;15;5;4;7;15;54;10;5;5;5;14;51;9;5;6;4;19;64;11;7;5;8;24;72;17;9;7;8;25;58;11;10;8;5;20;64;11;10;11;5;24
9471117;      Bischberg;88;20;10;14;7;26;68;14;7;10;6;19;70;15;6;10;10;20;88;15;11;13;14;24;97;20;11;13;10;29;70;13;8;15;7;27;81;13;8;19;7;31
9471119;      Breitengüßbach;59;15;4;6;8;19;48;11;6;6;5;12;55;10;11;5;4;18;73;14;15;3;6;24;73;16;15;5;6;25;62;14;9;7;6;28;76;19;11;9;5;32
9471120;      Burgebrach, M;90;23;8;9;12;24;78;22;7;12;7;22;74;16;6;9;9;20;94;16;9;7;11;29;92;22;12;9;13;34;95;19;12;15;10;42;90;21;12;22;11;36
9471122;      Burgwindheim, M;13;3;1;2;2;5;13;1;–;2;3;4;14;3;1;1;2;5;15;3;1;1;3;4;15;3;2;1;3;3;16;3;2;3;1;6;16;5;3;3;1;8
9471123;      Buttenheim, M;45;8;2;7;5;11;49;5;4;8;4;14;45;8;2;7;6;16;51;8;6;9;5;19;54;12;9;6;6;21;48;10;8;8;5;21;46;9;7;11;4;20
9471128;      Ebrach, M;28;8;5;7;2;12;29;5;6;12;5;8;22;4;4;9;4;5;25;2;3;10;4;5;28;4;4;9;5;7;23;4;5;9;3;6;24;5;2;11;2;4
9471131;      Frensdorf;66;14;8;2;8;24;56;11;5;9;8;18;53;6;8;9;5;12;80;11;11;7;7;16;68;16;9;6;6;22;59;13;8;9;7;21;73;14;13;9;4;30
9471133;      Gerach;12;1;–;3;2;1;9;–;2;3;2;2;11;1;2;4;1;1;20;2;4;3;1;4;20;6;5;3;1;9;16;4;4;3;1;8;17;4;2;4;1;5
9471137;      Gundelsheim;39;10;3;5;4;8;40;8;4;6;4;10;41;7;5;5;8;13;45;11;4;6;8;13;41;11;2;4;3;15;48;13;2;7;5;15;56;14;3;13;5;15
9471140;      Hallstadt, St;156;32;16;24;15;46;146;26;15;28;17;45;152;25;13;30;18;42;205;31;16;37;24;51;205;47;22;37;22;62;170;44;22;34;20;55;187;37;24;45;17;58
9471142;      Heiligenstadt i.OFr., M;40;12;5;2;4;16;34;7;4;1;3;11;39;8;3;1;3;16;50;11;6;2;3;26;46;13;8;5;3;25;48;7;8;9;4;23;53;14;7;12;5;25
9471145;      Hirschaid, M;174;34;21;17;29;47;168;27;18;17;22;48;167;28;25;20;22;49;215;32;29;24;21;73;222;58;35;21;21;92;197;50;37;31;18;85;189;44;33;37;19;69
9471150;      Kemmern;28;4;2;3;4;10;24;4;4;2;2;10;24;4;2;1;3;10;33;3;6;–;4;12;37;7;9;2;2;16;35;11;7;5;1;15;45;7;8;9;4;19
9471151;      Königsfeld;8;–;–;–;1;2;8;–;–;–;–;3;10;1;1;–;2;4;17;3;3;2;2;6;14;3;2;1;3;5;14;2;3;1;2;6;12;1;2;0;1;6
9471152;      Lauter;15;3;1;1;2;6;14;1;2;2;2;6;13;2;2;1;2;6;17;3;4;2;2;7;23;5;4;2;2;9;18;5;3;1;2;8;20;4;2;5;1;7
9471154;      Lisberg;28;9;3;3;2;7;26;4;2;2;4;3;25;3;3;3;6;5;34;4;5;2;3;8;32;7;7;1;3;10;26;5;5;2;2;11;31;6;5;3;3;12
9471155;      Litzendorf;70;13;4;5;9;22;70;10;5;6;7;24;82;15;7;8;4;31;91;17;8;7;5;38;82;24;12;4;6;38;67;19;11;7;6;32;71;16;10;9;5;36
9471159;      Memmelsdorf;135;27;14;15;15;38;102;16;7;17;12;27;109;16;10;21;12;34;144;25;13;23;15;46;152;44;14;19;16;50;136;35;16;24;14;45;150;35;14;33;13;53
9471165;      Oberhaid;69;13;8;10;11;12;65;11;9;8;8;13;67;10;7;11;8;13;92;16;12;15;7;24;85;23;15;18;9;19;79;15;13;19;8;19;89;19;12;20;7;29
9471169;      Pettstadt;20;3;4;2;3;4;19;1;2;3;2;5;16;1;3;2;2;4;26;3;2;3;2;8;24;5;2;1;2;11;21;4;6;4;1;9;28;5;4;7;3;12
9471172;      Pommersfelden;39;9;4;4;4;8;33;4;4;5;3;7;26;4;3;7;2;8;36;7;4;6;4;7;39;9;6;5;5;13;33;9;3;5;3;10;34;8;5;7;3;14
9471173;      Priesendorf;32;6;1;3;4;6;25;7;1;4;2;7;26;5;2;2;2;7;28;7;3;2;3;9;28;7;2;4;1;13;30;10;3;7;2;13;34;8;1;13;4;12
9471174;      Rattelsdorf, M;64;11;6;7;6;18;70;11;9;12;7;20;59;9;9;7;12;21;73;10;10;7;9;26;72;16;11;6;8;29;73;17;11;12;8;27;69;13;8;11;5;28
9471175;      Reckendorf;22;3;3;5;3;5;18;1;2;6;4;3;24;1;2;6;3;5;27;5;3;5;3;8;25;6;5;3;3;9;31;7;7;9;1;10;37;9;9;9;4;14
9471185;      Scheßlitz, St;73;13;7;12;9;21;71;11;6;13;12;22;71;9;8;9;8;24;96;20;10;9;13;39;92;22;10;11;9;37;82;19;9;9;6;36;105;19;10;19;11;43
9471186;      Schönbrunn i.Steigerwald;22;4;4;1;3;7;22;6;2;3;2;7;22;2;1;4;3;7;26;3;1;2;3;8;20;4;3;1;2;9;24;8;3;4;1;13;26;7;3;4;2;12
9471189;      Stadelhofen;10;2;1;–;1;2;6;1;–;–;1;1;8;1;2;.;1;2;14;2;4;.;1;5;12;3;5;–;2;5;10;3;3;–;0;6;10;2;3;–;0;5
9471191;      Stegaurach;109;24;11;12;13;30;89;16;9;12;9;29;88;14;6;14;10;26;127;17;11;17;17;36;117;29;11;14;9;42;94;23;9;15;6;32;98;18;11;17;8;32
9471195;      Strullendorf;145;26;13;18;13;44;126;26;11;19;15;46;126;22;14;20;14;42;150;24;17;26;15;42;145;29;21;24;11;45;106;24;15;22;5;36;123;21;19;32;9;45
9471207;      Viereth-Trunstadt;53;8;6;8;6;16;43;9;5;7;4;15;36;6;4;4;6;13;50;8;8;5;6;19;50;11;7;10;5;20;48;13;7;9;4;20;50;10;6;10;5;21
9471208;      Walsdorf;32;5;2;5;6;8;34;3;3;6;8;12;35;8;5;6;6;11;36;6;3;5;5;12;39;9;7;7;3;16;41;8;7;10;3;18;47;7;7;16;3;15
9471209;      Wattendorf;4;1;–;–;–;2;4;2;–;–;–;3;6;1;2;.;.;3;4;–;1;.;1;1;6;1;1;0;1;1;3;1;1;–;1;2;3;–;–;–;1;1
9471214;      Zapfendorf, M;76;14;11;5;10;20;68;12;6;4;8;16;66;8;4;5;11;14;92;10;7;11;10;28;91;19;7;7;7;33;72;17;11;8;9;31;68;15;9;11;5;28
9471220;      Schlüsselfeld, St;68;10;7;10;9;18;70;9;7;6;7;19;70;7;7;11;8;21;96;11;8;14;15;26;89;14;13;14;10;32;88;16;15;24;10;31;100;21;16;27;10;36
9471444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472111;      Ahorntal;24;5;1;–;2;10;22;3;1;1;1;7;17;3;4;1;2;6;26;4;4;1;2;8;20;2;2;1;2;8;20;2;1;2;2;7;25;5;4;2;2;10
9472115;      Aufseß;20;6;2;1;1;8;19;6;2;2;2;7;23;4;4;1;3;11;22;4;5;1;2;9;16;5;5;0;1;11;22;5;6;1;1;15;26;7;8;1;2;14
9472116;      Bad Berneck i.Fichtelgebirge, St;87;19;7;12;8;21;93;19;9;24;10;20;80;13;9;20;13;17;107;19;12;20;12;26;105;32;13;22;9;34;109;28;10;29;11;29;125;27;15;38;14;33
9472118;      Betzenstein, St;33;9;5;2;2;17;31;5;5;2;3;14;35;8;6;2;2;16;42;7;7;4;3;20;34;8;8;2;3;14;32;9;9;5;3;14;39;10;9;6;6;16
9472119;      Bindlach;110;21;18;11;11;34;102;26;20;14;11;27;106;16;17;18;15;35;131;25;17;19;14;42;115;34;15;12;11;45;120;38;15;28;8;46;120;30;17;31;10;38
9472121;      Bischofsgrün;44;10;6;8;2;14;36;9;6;3;1;12;38;7;6;2;3;16;48;11;5;5;4;17;40;14;3;4;2;11;45;7;3;21;4;10;63;9;5;34;6;14
9472127;      Creußen, St;88;20;14;6;9;34;96;24;15;11;8;33;83;23;19;7;8;31;98;26;20;10;11;30;77;19;17;7;7;28;81;20;17;12;9;33;85;17;18;14;10;33
9472131;      Eckersdorf;66;14;8;3;7;24;64;15;14;2;4;25;63;17;15;3;6;25;72;14;10;4;7;24;60;18;9;4;6;26;60;18;11;13;5;25;59;15;10;12;8;19
9472133;      Emtmannsberg;15;2;1;1;1;5;10;2;1;–;–;3;9;1;1;–;1;5;13;3;2;1;1;5;8;2;3;0;1;3;6;1;2;1;0;2;11;2;3;2;1;6
9472138;      Fichtelberg;30;6;4;2;2;9;27;10;5;2;1;8;25;6;2;1;1;7;37;5;3;3;2;12;35;11;3;3;3;13;42;8;4;16;5;11;47;9;5;18;3;14
9472139;      Gefrees, St;87;19;9;7;6;27;74;19;8;5;5;26;71;15;8;5;7;26;75;17;9;5;7;26;81;23;10;9;8;28;80;19;8;14;9;29;97;22;10;20;6;32
9472140;      Gesees;23;5;5;1;2;9;22;7;5;1;1;9;16;3;2;1;–;6;18;3;2;1;2;6;16;5;2;1;1;6;10;4;2;–;1;4;15;1;2;0;2;5
9472141;      Glashütten;19;3;5;–;2;7;17;3;5;–;2;8;18;3;3;–;3;7;22;3;1;1;1;5;21;5;1;1;0;8;18;4;2;1;1;12;22;4;2;2;1;10
9472143;      Goldkronach, St;55;5;7;3;5;19;50;10;9;2;4;18;56;8;9;4;3;25;62;13;9;5;6;27;50;13;10;3;3;24;61;11;11;16;4;26;87;11;14;33;8;33
9472146;      Haag;8;2;–;–;1;2;9;1;1;–;1;4;10;2;2;–;–;4;14;1;3;1;1;5;9;2;2;0;1;6;11;3;1;0;0;7;12;2;1;–;2;6
9472150;      Heinersreuth;53;15;6;5;5;16;55;14;8;4;5;17;57;15;5;4;5;19;71;21;6;5;10;27;64;24;8;5;7;29;59;17;7;7;6;25;56;16;7;6;3;23
9472154;      Hollfeld, St;95;23;16;6;10;28;83;23;11;5;8;21;73;19;11;4;5;18;90;22;10;6;9;24;78;29;10;3;5;30;78;24;7;12;6;25;84;20;9;11;8;32
9472155;      Hummeltal;23;6;2;1;3;7;26;5;3;2;1;8;24;5;3;2;1;10;31;6;5;2;1;13;32;13;6;2;2;15;32;10;8;3;3;16;32;11;6;4;2;13
9472156;      Kirchenpingarten;21;3;–;–;1;9;16;4;1;–;1;7;13;2;2;–;1;4;19;1;3;.;1;5;16;3;2;–;0;6;17;3;2;1;1;7;13;3;3;–;0;8
9472164;      Mehlmeisel;23;7;6;2;2;10;24;6;5;2;2;9;25;6;3;2;2;9;30;7;5;2;3;9;30;8;6;2;2;13;27;8;5;2;1;15;17;4;3;2;1;8
9472166;      Mistelbach;20;7;3;1;–;7;21;6;4;2;1;7;22;8;5;4;1;9;25;7;5;3;2;8;24;8;3;4;1;8;22;6;3;4;1;8;20;7;5;2;1;8
